ZCTA5_FIPS,ZCTA5_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
45377,15332,35,33,68,32,46,62,1,12,-0.46239489,0.082722165,0.15678492,0.068417668,0.21105935,0.050393242,0.38100785,0
45378,341,28,47,43,39,30,4,70,7,-0.67490661,0.1085044,0.11458334,0.0785124,0.19650654,0.036496349,0.10948905,0.036496349
45380,5520,11,8,36,23,29,17,29,6,-1.3055011,0.040192626,0.10390516,0.054140128,0.19381313,0.035696331,0.1950729,0.013071896
45381,5318,26,25,41,53,43,17,24,46,-0.7293061,0.070305094,0.11196911,0.10410438,0.2754581,0.047824007,0.19512194,0.010999522
45382,1362,59,90,77,40,69,28,29,76,0.24702094,0.24926035,0.17759563,0.080664292,0.34040046,0.077262692,0.24061809,0.013245033
45383,6924,27,27,13,61,33,35,10,44,-0.70929343,0.073801272,0.065639272,0.12180596,0.2720333,0.038965516,0.27034482,0.005172414
45384,2186,12,1,1,19,1,11,89,99,-1.2499048,0,0,0.049132947,0.56449997,0,0.16216215,0.081081077
45385,39139,57,63,65,48,58,45,36,71,0.20132238,0.14364468,0.15151516,0.094438843,0.32796746,0.062436223,0.30765307,0.015688775
45387,5390,33,46,52,16,44,39,1,62,-0.50918037,0.10700057,0.12912692,0.044707589,0.30509534,0.048923679,0.28649706,0
45388,946,4,1,3,9,20,3,83,1,-1.614107,0.007407407,0.03292181,0.032692309,0.096892141,0.027874565,0.090592332,0.059233449
45389,425,48,73,14,61,26,27,24,72,-0.066821478,0.17266187,0.06779661,0.12110727,0.32916668,0.033333335,0.23888889,0.011111111
45390,3310,78,90,83,69,57,62,21,71,0.8349123,0.24744503,0.19378883,0.14071997,0.32891506,0.061967466,0.38264912,0.010069713
45402,9696,95,98,98,76,96,95,27,99,1.534978,0.34519735,0.32147023,0.16389376,0.51720589,0.29355127,0.67151815,0.01231527
45403,13968,97,99,97,93,94,88,41,92,1.6148772,0.38391757,0.292786,0.26990816,0.41294491,0.20965204,0.57387656,0.017835286
45404,11150,98,96,97,87,90,86,84,93,1.6847662,0.3056058,0.29069307,0.216052,0.41869622,0.15319441,0.5488894,0.0604534
45405,16793,94,96,100,69,94,93,33,80,1.4524237,0.31708056,0.39872238,0.14042887,0.35606873,0.21649994,0.64752376,0.014449797
45406,19390,91,95,99,67,95,85,22,87,1.3334742,0.29986387,0.35405177,0.13480663,0.38736263,0.22692679,0.53692788,0.010290492
45409,16227,56,83,32,18,63,61,24,97,0.16238642,0.20904449,0.097680099,0.04705365,0.47791341,0.068516046,0.37600267,0.011029412
45410,16446,95,97,96,85,93,87,42,89,1.4997942,0.32695004,0.27810484,0.20257995,0.39459315,0.1978316,0.56068712,0.018445509
45414,20053,82,85,87,69,83,59,43,77,1.0000918,0.21483724,0.20947275,0.14078762,0.34679431,0.10880944,0.36719012,0.018710325
45415,13212,46,51,75,34,46,54,4,43,-0.13650954,0.11720988,0.17141198,0.070859708,0.26988533,0.051029384,0.34559211,0.001407707
45416,6016,74,79,55,61,69,51,76,78,0.70674944,0.19338959,0.1334731,0.12084384,0.34955394,0.077130042,0.33139014,0.043497756
45417,29325,95,98,99,88,93,76,42,98,1.526032,0.35036808,0.34549326,0.22340807,0.4931905,0.19080479,0.45967743,0.018373795
45418,1864,55,70,85,51,64,17,17,49,0.13058259,0.16428162,0.20306513,0.1,0.28088963,0.06969206,0.19448946,0.008103727
45419,15060,21,28,38,4,66,47,7,30,-0.91207731,0.075036556,0.10634962,0.022084722,0.24721764,0.07242424,0.31590909,0.003484848
45420,25179,68,73,77,40,84,73,30,57,0.51244676,0.1718538,0.17646047,0.080917805,0.29548648,0.11607824,0.44043687,0.013631361
45424,51307,41,44,75,37,29,34,38,43,-0.29567176,0.10387548,0.17310587,0.076203093,0.27069315,0.035244118,0.26464185,0.016378149
45426,15315,85,92,98,49,89,86,12,66,1.0820527,0.26316845,0.30691791,0.096466094,0.31500775,0.1444526,0.54915506,0.006024982
45428,346,52,100,1,90,1,1,1,100,0.031612333,0.63551402,0,0.23988439,0.74675328,0,0,0
45429,25563,26,35,27,14,51,47,9,17,-0.74362236,0.087434284,0.089536779,0.040941659,0.22483954,0.055179007,0.31439,0.004779284
45430,7334,5,16,25,2,16,11,1,24,-1.584293,0.055848848,0.086414449,0.016258677,0.23804127,0.023910908,0.15853259,0
45431,27785,48,52,60,35,27,80,34,43,-0.092066243,0.11943853,0.14248264,0.071957387,0.27025309,0.034215517,0.49047738,0.014840465
45432,15106,31,44,30,45,42,39,8,34,-0.57731384,0.10315493,0.09453994,0.088643648,0.25452277,0.046855733,0.2851418,0.004007398
45433,2514,36,23,6,41,1,100,87,87,-0.41911402,0.066217735,0.050884955,0.081632651,0.38631985,0,0.9879725,0.068728521
45434,12388,1,2,25,1,3,2,14,17,-1.8544246,0.024662407,0.086726598,0.010141988,0.22460262,0.009188035,0.078418806,0.006837607
45439,9809,72,61,53,74,72,77,71,37,0.66055208,0.13984196,0.12993139,0.15628119,0.25967026,0.082151592,0.46577018,0.037163813
45440,21045,32,39,44,11,50,54,29,20,-0.54579228,0.09398786,0.11595222,0.036250334,0.23013785,0.054126296,0.34302261,0.013253146
45449,17561,69,68,91,48,56,68,30,40,0.54789835,0.15718615,0.23505883,0.094401404,0.26485333,0.060613777,0.41461861,0.013370686
45458,31680,11,21,23,8,25,25,23,27,-1.3017069,0.063177638,0.083434634,0.030943532,0.24215052,0.032160569,0.23008369,0.010849349
45459,27342,17,13,44,10,54,43,12,11,-1.0601749,0.049744323,0.11648674,0.034133766,0.20818014,0.058047492,0.29967219,0.005996642
45502,15708,6,8,6,27,18,8,20,32,-1.5177717,0.040593036,0.051491711,0.06142759,0.25072435,0.026253734,0.13881466,0.009746895
45503,32599,64,61,79,52,70,64,9,60,0.3931843,0.14028484,0.1835472,0.10106871,0.30091262,0.078940012,0.38987553,0.004964341
45504,17810,53,54,68,42,56,52,34,53,0.066186331,0.12394735,0.1576544,0.084423199,0.28854892,0.060876135,0.33564955,0.01510574
45505,19689,96,92,96,88,89,83,68,84,1.5458337,0.2705828,0.2788685,0.22420064,0.36938792,0.14020462,0.51673615,0.034230139
45506,13368,87,88,96,64,85,75,45,75,1.1727235,0.23625009,0.27807328,0.12780799,0.33948743,0.11836813,0.4537445,0.019536488
45601,56263,65,73,61,64,63,47,28,93,0.42707348,0.17211847,0.14293911,0.12702909,0.42538789,0.069111899,0.31369838,0.012591816
45612,4563,75,77,60,86,88,24,64,93,0.74795437,0.18526785,0.14152542,0.21054293,0.4192186,0.13411079,0.22390671,0.03090379
45613,2803,60,78,14,85,84,30,55,95,0.26165068,0.1904075,0.068322979,0.20306513,0.44634277,0.11382879,0.25023517,0.024459079
45614,4883,66,87,40,72,51,21,60,74,0.43963191,0.22885032,0.11031175,0.14924091,0.33581257,0.055030573,0.21234019,0.027793219
45616,1762,76,97,48,94,81,20,41,84,0.79419655,0.33825198,0.12183908,0.28595179,0.37214363,0.10502958,0.21005917,0.01775148
45617,189,59,100,100,1,1,100,1,11,0.25997469,1,1,0,0.20895523,0,1,0
45618,12,30,90,100,1,1,1,1,1,-0.6055876,0.25,1,0,0,0,0,0
45619,7627,44,59,27,64,47,33,1,56,-0.20522341,0.13504568,0.090249434,0.12685367,0.29363951,0.051516138,0.26116726,0
45620,765,53,62,19,95,77,26,1,94,0.058802061,0.14246947,0.07772021,0.30212015,0.43498817,0.092307694,0.23384616,0
45621,265,79,87,48,96,44,75,1,98,0.8802464,0.2264151,0.12222222,0.3115578,0.50952381,0.048780486,0.45528457,0
45622,84,60,67,100,98,95,1,1,73,0.27371317,0.15476191,0.56,0.36363637,0.33333334,0.22807017,0,0
45623,3210,43,72,10,67,46,6,7,92,-0.23279189,0.17102803,0.060827252,0.13575082,0.41559634,0.050877191,0.12894736,0.003508772
45624,0,,,,,,,,,,0,0,0,0,0,0,0
45628,5187,43,66,61,49,35,14,46,57,-0.23656586,0.15077043,0.14445174,0.096382134,0.29542053,0.040399004,0.1765586,0.019950125
45629,2741,46,59,19,69,78,18,1,99,-0.1309952,0.13418259,0.07796102,0.14049172,0.51492131,0.094339624,0.20020965,0
45630,78,12,1,1,74,1,34,1,6,-1.2299827,0,0,0.15714286,0.19354838,0,0.26666668,0
45631,14496,60,81,29,67,74,40,41,75,0.28995544,0.19986068,0.093593463,0.13485299,0.33869323,0.086680762,0.28850219,0.01772646
45634,1898,73,92,35,90,82,31,38,96,0.66949624,0.27086699,0.10297483,0.23610054,0.4570384,0.10626703,0.2520436,0.016348774
45636,126,8,4,1,78,1,1,1,98,-1.4171439,0.031746034,0,0.16867469,0.5,0,0,0
45638,21710,72,84,76,63,79,49,10,92,0.6363402,0.21277195,0.17479056,0.12534077,0.41351551,0.097446963,0.32038835,0.005393743
45640,16121,70,78,66,63,53,55,32,75,0.57596159,0.18867445,0.15204301,0.12556452,0.33887455,0.056875791,0.34727502,0.014416983
45642,0,,,,,,,,,,0,0,0,0,0,0,0
45644,4931,33,41,43,48,2,16,63,42,-0.52768207,0.097843774,0.11499272,0.094931617,0.26966292,0.006372809,0.18587361,0.030270845
45645,2317,26,34,46,67,15,21,1,74,-0.74438965,0.084537886,0.11929308,0.1352459,0.33615634,0.0234375,0.21205357,0
45646,571,11,55,1,11,1,1,1,90,-1.2884222,0.12434326,0,0.036363635,0.40000001,0,0,0
45647,2882,39,41,28,46,82,13,47,90,-0.35175496,0.098542675,0.090792842,0.09105517,0.39906591,0.10546875,0.17480469,0.020507813
45648,13143,71,81,58,87,70,22,41,99,0.60010648,0.19950253,0.13870868,0.21690023,0.5208962,0.078890331,0.21824881,0.01798873
45650,454,47,79,1,94,1,7,63,96,-0.10924026,0.19383261,0,0.27300614,0.45921451,0,0.13414635,0.030487806
45651,5867,72,81,51,80,49,42,60,66,0.63542718,0.20139495,0.12789203,0.18054137,0.3156915,0.053654023,0.29555967,0.027752081
45652,3706,43,76,32,56,6,11,28,95,-0.23435369,0.1807327,0.096903101,0.10890671,0.44409376,0.013375295,0.16129032,0.012588513
45653,3924,37,50,34,47,34,27,20,93,-0.40464523,0.1143515,0.10016978,0.091472305,0.42132178,0.03961039,0.23896104,0.00974026
45654,1289,25,34,78,9,62,21,1,68,-0.76759493,0.085337467,0.18085106,0.033659067,0.32108843,0.067307696,0.21346153,0
45656,6170,71,66,68,80,75,35,64,89,0.60367316,0.15108731,0.15720524,0.17787084,0.39497778,0.089534886,0.27015504,0.031007752
45657,1518,40,45,10,95,14,54,1,72,-0.32338163,0.10474309,0.060827252,0.2886422,0.33111954,0.02259887,0.3418079,0
45658,2708,66,90,29,91,89,20,1,98,0.45746937,0.25204766,0.092257001,0.24694945,0.48614457,0.1408297,0.20633188,0
45659,2653,66,96,15,92,39,11,55,96,0.46477225,0.30359876,0.069986545,0.25219637,0.45782432,0.044012282,0.16069601,0.024564994
45660,7402,80,95,77,73,86,35,67,97,0.9371236,0.29698125,0.17717862,0.15199843,0.46224719,0.12154696,0.27071825,0.033149172
45661,7268,87,92,83,94,77,57,32,95,1.1779078,0.26270825,0.19609967,0.28117913,0.44301265,0.092930026,0.35787171,0.014212828
45662,29520,92,96,87,77,86,79,50,97,1.3692292,0.31677216,0.21062993,0.16453034,0.46277118,0.12351987,0.47931874,0.021735605
45663,6228,67,85,48,65,63,22,66,97,0.49057809,0.21479328,0.12271386,0.13166934,0.46757045,0.069399349,0.21712662,0.032873377
45669,9844,38,47,52,38,33,16,42,76,-0.37473646,0.10882413,0.12902033,0.078088738,0.34038949,0.038937122,0.18916075,0.018416205
45671,228,39,56,31,73,59,21,1,57,-0.34299785,0.12719299,0.09589041,0.15254237,0.29487181,0.063829787,0.21276596,0
45672,1368,37,52,52,31,82,2,84,89,-0.38759384,0.11842106,0.12868632,0.06736353,0.39675173,0.10612245,0.06530612,0.06122449
45673,582,50,48,100,41,1,97,1,100,-0.027722301,0.10996564,0.5398773,0.082802549,0.67353952,0,0.7352941,0
45674,656,64,96,34,20,38,88,1,100,0.39523721,0.3031359,0.10169491,0.050314464,0.63055062,0.043478262,0.56521738,0
45678,1263,28,36,16,28,86,46,1,97,-0.69113666,0.088677749,0.072164945,0.061870504,0.47857141,0.12311558,0.30904523,0
45679,2801,71,81,93,55,45,53,25,84,0.60107046,0.20028561,0.24450193,0.10714286,0.36858007,0.049756099,0.34048781,0.011707317
45680,12647,73,86,93,64,46,49,20,88,0.68350339,0.22150417,0.24588512,0.12669098,0.38919666,0.050717108,0.32134691,0.009561421
45681,1719,50,90,45,44,3,2,65,98,-0.005433545,0.2491269,0.11796733,0.08683975,0.49652779,0.007849294,0.083202511,0.031397175
45682,2133,72,90,79,85,65,21,1,99,0.64418632,0.24800751,0.18324608,0.20268542,0.52862746,0.071921185,0.21182266,0
45684,2169,34,40,15,79,27,18,1,94,-0.4847323,0.096339114,0.070175439,0.17370892,0.42762676,0.03422983,0.200489,0
45685,1419,57,53,55,48,49,41,88,37,0.18568745,0.12153518,0.13333334,0.093350381,0.26046512,0.053304903,0.29211086,0.072494671
45686,3508,71,90,31,89,51,28,62,96,0.62955946,0.24850214,0.096481271,0.22901386,0.46181172,0.055248618,0.23993686,0.029202841
45688,578,58,32,1,97,73,83,1,97,0.22109081,0.081314877,0,0.34683543,0.46349207,0.08530806,0.51658767,0
45690,14602,64,64,45,69,66,63,13,87,0.40287289,0.14597987,0.11697827,0.14008731,0.38376302,0.073002756,0.38446969,0.0065427
45692,8964,77,85,59,90,61,33,71,85,0.81098831,0.2157086,0.14004193,0.23787446,0.37442741,0.066353492,0.26247799,0.038167939
45693,8935,75,72,86,90,83,54,28,84,0.74165142,0.16955417,0.20497999,0.2332498,0.37149748,0.10831162,0.34289023,0.012742543
45694,12276,43,55,37,50,29,28,60,69,-0.22381607,0.12404959,0.10468888,0.097896442,0.32187378,0.036005143,0.2415345,0.02807544
45695,613,71,92,82,98,10,34,1,100,0.62079662,0.26490065,0.19205298,0.36864406,0.61917096,0.017921148,0.26523298,0
45696,1525,38,88,1,67,11,23,1,96,-0.36372033,0.23304231,0,0.13710369,0.45235223,0.019685039,0.21916011,0
45697,4715,37,64,20,73,10,13,12,87,-0.40349594,0.14634146,0.079062961,0.15125553,0.38582182,0.018712163,0.17281233,0.006053935
45698,372,76,94,55,93,91,26,1,100,0.78853649,0.28225806,0.13274336,0.26223776,0.60714287,0.16249999,0.23125,0
45701,36270,74,99,54,25,65,82,39,96,0.70526659,0.35696322,0.13202742,0.058561467,0.45976427,0.071008675,0.50592518,0.016795745
45710,5378,41,37,63,24,55,31,66,68,-0.26976383,0.090042964,0.14634146,0.056118473,0.31919771,0.05882353,0.25311944,0.032531194
45711,1134,32,70,1,47,20,15,1,80,-0.54670852,0.16402116,0,0.092889905,0.35600579,0.027972028,0.18414919,0
45714,9120,41,55,38,59,34,24,28,77,-0.29232883,0.12606342,0.10639142,0.11664747,0.34498426,0.039274175,0.22644792,0.012677107
45715,2653,68,80,86,63,50,43,11,96,0.49961475,0.19569397,0.20632279,0.12639624,0.45727333,0.054421768,0.29834792,0.005830904
45716,425,56,67,1,81,82,25,23,88,0.17521688,0.15366431,0,0.18575852,0.3929961,0.10695187,0.22994652,0.010695187
45719,1056,86,92,91,80,54,76,36,96,1.1419525,0.26254827,0.23193917,0.17866005,0.4527297,0.058035713,0.45982143,0.015625
45721,56,,84,1,99,1,1,1,100,,0.21428572,0,0.42857143,1,0,0,0
45723,3532,27,43,3,60,37,11,49,79,-0.72019666,0.10106844,0.03208556,0.11881533,0.35234752,0.042538825,0.16272789,0.021607023
45724,2424,38,61,27,81,6,4,1,89,-0.36924151,0.13861386,0.089123867,0.18140331,0.39606395,0.014227643,0.10467479,0
45727,342,24,39,18,94,1,2,1,10,-0.81533378,0.093567252,0.076086953,0.27392739,0.20588236,0,0.081967212,0
45729,1520,6,16,7,19,1,1,61,2,-1.5134521,0.055263158,0.052757792,0.049718574,0.16043957,0,0.029950082,0.028286189
45732,4403,78,96,60,86,60,41,31,98,0.83325934,0.31020316,0.14121801,0.20795892,0.48764125,0.065192081,0.29278231,0.013969732
45734,447,44,77,2,42,79,39,23,86,-0.20667413,0.18568233,0.024590164,0.083333336,0.37942123,0.098360658,0.28415301,0.010928961
45735,1360,13,25,15,38,5,9,13,78,-1.2112167,0.06911765,0.071618035,0.077212803,0.34698522,0.013179571,0.14662273,0.006589786
45740,357,68,92,75,74,41,63,1,100,0.50920427,0.26890758,0.17346939,0.15488215,0.58653843,0.045977011,0.38505748,0
45741,481,74,100,50,94,74,55,1,93,0.70406902,0.41313559,0.125,0.27758008,0.42319748,0.086956523,0.34782609,0
45742,3077,27,13,4,70,37,5,73,73,-0.71261775,0.050791558,0.041304346,0.14389411,0.33298537,0.042173561,0.11759935,0.039740469
45743,1671,30,51,34,52,5,3,1,95,-0.62347895,0.11669659,0.10114942,0.10251798,0.44293195,0.012861736,0.093247585,0
45744,2746,30,60,72,26,3,20,8,38,-0.60264909,0.13765477,0.16604245,0.059567738,0.262398,0.008071749,0.21076234,0.004484305
45745,1485,35,71,92,37,4,15,1,78,-0.45398164,0.16767676,0.23891626,0.076098606,0.34974748,0.010245902,0.18032786,0
45746,269,31,59,5,64,55,14,1,77,-0.58138788,0.133829,0.046153847,0.1277533,0.34394905,0.059210528,0.17763157,0
45750,26473,63,78,72,39,73,57,35,68,0.36375788,0.18880333,0.16471608,0.079683825,0.3205733,0.084899776,0.35804009,0.015233853
45760,4076,81,88,88,91,86,33,31,89,0.96271819,0.23545706,0.21554404,0.24571429,0.39484623,0.12413359,0.26212981,0.013862634
45761,1663,66,90,84,50,11,52,15,89,0.44533309,0.24714372,0.19845857,0.097133756,0.3958917,0.019559903,0.33374083,0.007334963
45764,9374,83,95,65,66,60,68,62,97,1.0249215,0.29422045,0.15026455,0.13242894,0.46432328,0.065064102,0.4121795,0.029166667
45766,1109,54,55,82,36,85,39,1,96,0.10622308,0.12623985,0.19047619,0.07421875,0.45748988,0.1194332,0.2854251,0
45767,2724,57,54,54,86,73,16,59,93,0.18015099,0.12387724,0.13112392,0.20826709,0.42451042,0.084808946,0.18639329,0.027027028
45768,1409,28,64,8,10,1,41,1,91,-0.68266326,0.14691271,0.055276383,0.035071943,0.40611815,0,0.29090908,0
45769,6796,70,86,43,73,67,32,55,93,0.58190286,0.22026037,0.11514464,0.15160172,0.41880342,0.074173711,0.25710991,0.024596464
45770,640,59,88,1,95,97,4,1,98,0.24421884,0.23281249,0,0.29038855,0.49610895,0.30465949,0.10035843,0
45771,3347,54,70,18,82,49,29,38,86,0.098241635,0.16486162,0.076098606,0.18968318,0.37908164,0.05378788,0.2439394,0.016666668
45772,1847,44,76,6,70,46,2,13,98,-0.18236808,0.18245804,0.051470589,0.1448226,0.50247931,0.050870147,0.066934407,0.006693441
45773,89,4,1,1,1,100,1,1,1,-1.6513461,0,0,0,0,1,0,0
45775,990,33,70,11,54,13,8,64,92,-0.51206785,0.16262627,0.06188925,0.10539524,0.41623488,0.02117647,0.14352942,0.030588236
45776,693,48,88,1,53,71,5,82,62,-0.063602194,0.23088023,0,0.10337079,0.30623305,0.081545062,0.12017167,0.055793993
45778,1028,73,100,100,86,14,60,1,92,0.67244124,0.39980546,0.5714286,0.20695102,0.41300526,0.021917809,0.37260273,0
45779,856,41,70,19,63,2,17,80,57,-0.29508993,0.16238318,0.078431375,0.12626262,0.29504952,0.00625,0.19374999,0.050000001
45780,3102,89,96,48,77,95,85,71,97,1.2494472,0.30494782,0.12307692,0.16538927,0.47478992,0.26068676,0.53608972,0.037140854
45782,474,78,100,96,79,31,44,1,100,0.83414304,0.45202559,0.27586207,0.17554858,0.61682242,0.037037037,0.30246913,0
45784,3355,24,43,11,25,63,24,1,78,-0.82336354,0.10223547,0.062032085,0.058061633,0.347166,0.068432674,0.22369389,0
45786,3361,15,28,60,22,8,4,14,48,-1.1435589,0.074977688,0.14212678,0.053879309,0.27836537,0.016419077,0.10007819,0.007036747
45787,55,24,1,100,100,1,1,1,3,-0.82097572,0,0.58333331,0.45454547,0.1724138,0,0,0
45788,1216,13,12,9,33,1,1,87,57,-1.2118474,0.048519738,0.05882353,0.070252471,0.29528537,0,0.04524887,0.07013575
45789,235,1,1,1,1,1,1,1,1,-2.0501735,0,0,0,0,0,0,0
45801,22518,78,79,96,64,82,69,40,75,0.86027813,0.19324605,0.27703324,0.12864046,0.33842647,0.10577255,0.42055535,0.017283097
45804,15551,92,94,98,82,92,78,27,82,1.3798993,0.28174472,0.30890805,0.18659128,0.36367473,0.17878446,0.47460905,0.012252136
45805,23252,52,51,80,27,64,63,22,49,0.053674567,0.11608998,0.18654709,0.06115986,0.28080446,0.070037685,0.38379398,0.010364322
45806,10923,27,30,36,29,46,18,36,47,-0.72140598,0.078737974,0.10358814,0.063438013,0.27807334,0.051178452,0.19910213,0.015712682
45807,12008,14,23,28,31,26,19,5,13,-1.1905887,0.067378253,0.091148883,0.067567565,0.21404867,0.033284795,0.20574163,0.002288329
45808,345,73,87,59,87,50,52,1,19,0.67457861,0.2251462,0.13953489,0.21621622,0.22857143,0.0546875,0.3359375,0
45809,146,3,8,1,1,1,2,1,76,-1.6855581,0.04109589,0,0,0.34090909,0,0.071428575,0
45810,8006,46,59,50,53,28,61,1,68,-0.13580734,0.13437082,0.12537493,0.10381566,0.32028177,0.035005834,0.37611824,0
45812,1744,67,78,70,75,68,55,1,67,0.49527797,0.1880734,0.16101696,0.1594203,0.31707317,0.076071925,0.34993085,0
45813,3522,20,33,26,23,49,16,15,50,-0.94238919,0.083885849,0.088726513,0.054604728,0.28312981,0.053262316,0.19041279,0.007323569
45814,3417,33,58,44,34,26,24,49,20,-0.52372319,0.13157895,0.11685393,0.070441373,0.23110256,0.032894738,0.22368421,0.021381579
45816,338,34,28,6,59,60,9,69,20,-0.49822462,0.074850298,0.050000001,0.11522634,0.23109244,0.064748198,0.15107913,0.035971224
45817,6862,2,4,3,13,18,14,1,28,-1.7318995,0.02997658,0.034239132,0.039803125,0.24375306,0.025872206,0.17640141,0
45819,321,46,75,95,16,24,59,1,7,-0.14333726,0.17721519,0.26190478,0.044554457,0.19540229,0.031746034,0.36507937,0
45820,508,51,67,45,67,12,10,73,45,0.013214165,0.15354331,0.11764706,0.13677812,0.27413127,0.02020202,0.15656565,0.04040404
45821,986,9,19,7,50,15,1,1,41,-1.3759913,0.060851928,0.053097345,0.098381072,0.26623377,0.023060797,0.046121594,0
45822,18876,31,31,61,40,36,40,21,10,-0.57259518,0.079543017,0.14407407,0.080212668,0.20650491,0.041978642,0.28869522,0.00994231
45826,438,8,1,49,17,2,27,12,1,-1.438167,0.01146789,0.1238938,0.045454547,0.085271321,0.005988024,0.23952095,0.005988024
45827,2065,6,11,21,35,18,1,1,6,-1.5134691,0.045343734,0.080495358,0.072614111,0.18968134,0.026415095,0.059119496,0
45828,6295,4,1,8,27,24,11,1,2,-1.643432,0.015867822,0.056976743,0.061239731,0.15633571,0.031569965,0.16040955,0
45830,5718,16,33,41,31,3,11,22,11,-1.0931723,0.083406501,0.11167192,0.067158282,0.20979427,0.007659575,0.16212766,0.010212766
45831,3400,41,76,69,25,20,14,1,40,-0.29162467,0.1827351,0.15810277,0.058558557,0.26581657,0.027882442,0.17935193,0
45832,3088,12,13,38,34,8,8,12,33,-1.2560709,0.049032688,0.106204,0.0713934,0.25325012,0.016281063,0.13881747,0.005998286
45833,10667,22,26,34,35,50,28,4,21,-0.86586118,0.070642896,0.10107949,0.072461829,0.23161764,0.054498471,0.24148461,0.001409443
45835,550,6,28,1,21,15,3,1,25,-1.5205159,0.074545458,0,0.051771116,0.2392638,0.023364486,0.093457945,0
45836,1287,39,80,45,21,46,10,1,73,-0.34464926,0.1965812,0.11811024,0.051546391,0.33418694,0.051188301,0.15173675,0
45838,49,68,93,100,98,1,1,100,99,0.51247406,0.27272728,0.60000002,0.37037036,0.53846157,0,0,0.35294119
45840,55589,45,50,57,39,56,58,16,27,-0.1547693,0.11523969,0.13628992,0.078957111,0.24311569,0.060776733,0.36205447,0.007775723
45841,888,14,27,5,11,58,9,1,48,-1.1573209,0.073280722,0.044444446,0.036529679,0.27926078,0.0625,0.14673913,0
45843,3907,19,25,31,35,5,10,41,24,-1.0039316,0.070378967,0.096085407,0.072160885,0.23736462,0.011764706,0.15294118,0.017993079
45844,3066,2,2,2,5,10,4,54,2,-1.7649735,0.021568628,0.02373247,0.024537036,0.15384616,0.018699188,0.1,0.024390243
45845,2931,1,6,4,13,4,3,5,6,-1.843822,0.03650631,0.041567694,0.040616967,0.19408081,0.011659193,0.09686099,0.001793722
45846,4231,12,23,13,41,16,6,24,1,-1.2582996,0.066650912,0.065602839,0.082780167,0.1532613,0.02455209,0.12408759,0.01128069
45849,1018,13,17,19,24,13,15,53,17,-1.2059081,0.055992141,0.077181205,0.056231003,0.22365989,0.021164021,0.18518518,0.023809524
45850,3530,15,42,36,23,2,5,18,18,-1.1360493,0.099430196,0.10327706,0.055488542,0.22652689,0.005542359,0.11797308,0.008709422
45851,839,44,44,61,79,8,39,58,1,-0.18090546,0.10369488,0.14285715,0.17647059,0.15053764,0.016611295,0.2857143,0.026578072
45853,1293,14,2,37,28,49,41,1,1,-1.1639048,0.023558082,0.10471204,0.062929064,0.10733695,0.053435113,0.29198474,0
45854,458,28,10,99,36,37,43,1,39,-0.68267798,0.044345897,0.32478634,0.074829929,0.26277372,0.042168673,0.30120483,0
45855,147,31,55,57,3,40,18,63,71,-0.56931669,0.12413793,0.13636364,0.018518519,0.32743362,0.045454547,0.1969697,0.030303031
45856,5187,40,48,33,66,53,25,43,24,-0.30153298,0.1097537,0.098841697,0.13246438,0.23781291,0.057217848,0.22782153,0.018897638
45858,2972,18,8,19,44,55,28,31,5,-1.0223898,0.03936743,0.07776428,0.087151393,0.18743169,0.058974359,0.24188034,0.013675214
45859,483,71,73,52,90,90,23,36,88,0.59624887,0.17154811,0.12878788,0.23452769,0.39318886,0.15706806,0.21989529,0.015706806
45860,2382,12,1,10,47,1,29,57,1,-1.2505288,0.011754828,0.06031746,0.092307694,0.10834371,0,0.24512196,0.025609756
45861,233,76,88,98,77,66,10,80,75,0.7922821,0.23175965,0.32142857,0.16666667,0.33802816,0.072916664,0.15625,0.052083332
45862,1420,24,48,17,58,2,12,1,27,-0.81741464,0.11174377,0.074358977,0.1141649,0.24209246,0.003649635,0.16788322,0
45863,1398,11,13,69,14,4,15,5,3,-1.2721014,0.050541516,0.15883669,0.041666668,0.17703862,0.009689922,0.18217054,0.001937985
45864,159,5,10,33,9,19,1,1,1,-1.5704701,0.044025157,0.1,0.03305785,0.13043478,0.027027028,0.054054055,0
45865,4859,4,3,17,20,5,15,14,1,-1.63402,0.029238535,0.074155651,0.051029544,0.15126051,0.012048192,0.18334207,0.006809848
45866,111,13,3,83,1,8,54,1,6,-1.2134222,0.027027028,0.19354838,0,0.19178082,0.016393442,0.3442623,0
45867,968,2,2,7,25,7,4,1,9,-1.7508737,0.025826447,0.052447554,0.057553958,0.2046589,0.015424165,0.10539846,0
45868,604,6,5,21,33,28,3,1,9,-1.5370818,0.035117056,0.081218272,0.069767445,0.20253165,0.034782607,0.091304347,0
45869,4875,1,1,3,6,4,10,36,3,-1.7989948,0.019926047,0.033557046,0.027444795,0.17027026,0.011560693,0.15239096,0.015764583
45870,276,17,1,1,92,1,1,1,47,-1.0531244,0,0,0.25609756,0.27710843,0,0,0
